contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,side,expiration,spot,timestamp
SPY251020P00575000,2025-10-17 20:14:57+00:00,575.0,0.01,0.0,0.01,0.0,0.0,278.0,421.0,0.9062509375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00580000,2025-10-17 20:05:17+00:00,580.0,0.01,0.0,0.01,0.0,0.0,1162.0,846.0,0.87500125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00585000,2025-10-17 19:58:05+00:00,585.0,0.02,0.0,0.01,0.0,0.0,1426.0,1612.0,0.8125018749999999,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00590000,2025-10-20 14:25:06+00:00,590.0,0.01,0.0,0.01,0.0,0.0,1.0,1105.0,0.7812521875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00595000,2025-10-20 13:53:36+00:00,595.0,0.01,0.0,0.01,-0.01,-50.0,9.0,1617.0,0.7187528125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00600000,2025-10-20 14:52:11+00:00,600.0,0.01,0.0,0.01,-0.02,-66.66667,64.0,2352.0,0.6875031250000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00601000,2025-10-17 19:56:45+00:00,601.0,0.01,0.0,0.01,-0.02,-66.66667,10.0,1298.0,0.6718782812500002,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00602000,2025-10-20 13:30:01+00:00,602.0,0.01,0.0,0.01,-0.02,-66.66667,10.0,758.0,0.6562534375000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00603000,2025-10-20 15:49:22+00:00,603.0,0.01,0.0,0.01,-0.02,-66.66667,5.0,1323.0,0.6562534375000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00604000,2025-10-17 19:54:55+00:00,604.0,0.04,0.0,0.01,0.0,0.0,2754.0,1574.0,0.64062859375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00605000,2025-10-20 13:44:35+00:00,605.0,0.01,0.0,0.01,-0.02,-66.66667,3.0,2888.0,0.64062859375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00606000,2025-10-17 19:59:02+00:00,606.0,0.03,0.0,0.01,0.0,0.0,1024.0,752.0,0.6250037500000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00607000,2025-10-17 20:01:43+00:00,607.0,0.03,0.0,0.01,0.0,0.0,1257.0,845.0,0.6250037500000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00608000,2025-10-17 20:07:00+00:00,608.0,0.03,0.0,0.01,0.0,0.0,1058.0,1052.0,0.6093789062500001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00609000,2025-10-17 19:50:45+00:00,609.0,0.04,0.0,0.01,0.0,0.0,341.0,239.0,0.5937540625000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00610000,2025-10-20 13:38:16+00:00,610.0,0.01,0.0,0.01,-0.03,-75.0,12.0,1673.0,0.5937540625000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00611000,2025-10-17 19:57:21+00:00,611.0,0.01,0.0,0.01,-0.02,-66.66667,10.0,790.0,0.57812921875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00612000,2025-10-17 19:04:47+00:00,612.0,0.01,0.0,0.01,-0.04,-80.00001,18.0,941.0,0.5625043750000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00613000,2025-10-20 14:15:01+00:00,613.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,463.0,0.5625043750000001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00614000,2025-10-17 19:57:30+00:00,614.0,0.04,0.0,0.01,0.0,0.0,346.0,504.0,0.5468795312500001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00615000,2025-10-17 20:11:15+00:00,615.0,0.01,0.0,0.01,-0.02,-66.66667,20.0,2028.0,0.5468795312500001,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00616000,2025-10-20 13:36:51+00:00,616.0,0.01,0.0,0.01,-0.03,-75.0,21.0,469.0,0.5312546875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00617000,2025-10-20 13:46:01+00:00,617.0,0.01,0.0,0.01,-0.04,-80.00001,55.0,551.0,0.5312546875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00618000,2025-10-20 13:52:23+00:00,618.0,0.01,0.0,0.01,-0.03,-75.0,1225.0,1820.0,0.51562984375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00619000,2025-10-20 13:45:46+00:00,619.0,0.01,0.0,0.01,-0.03,-75.0,424.0,670.0,0.500005,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00620000,2025-10-20 14:09:26+00:00,620.0,0.01,0.0,0.01,-0.02,-66.66667,59.0,3305.0,0.500005,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00621000,2025-10-20 14:12:57+00:00,621.0,0.01,0.0,0.01,-0.049999997,-83.333336,46.0,458.0,0.51562984375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00622000,2025-10-20 17:24:42+00:00,622.0,0.01,0.0,0.01,-0.03,-75.0,215.0,4946.0,0.507817421875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00623000,2025-10-20 13:37:17+00:00,623.0,0.01,0.0,0.01,-0.03,-75.0,11.0,353.0,0.500005,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00624000,2025-10-20 15:41:26+00:00,624.0,0.01,0.0,0.01,-0.04,-80.00001,47.0,621.0,0.49219257812500006,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00625000,2025-10-20 15:19:20+00:00,625.0,0.01,0.0,0.01,-0.03,-75.0,16.0,3839.0,0.476567734375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00626000,2025-10-17 20:08:33+00:00,626.0,0.01,0.0,0.01,-0.04,-80.00001,155.0,1921.0,0.4687553125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00627000,2025-10-20 15:08:28+00:00,627.0,0.01,0.0,0.01,-0.03,-75.0,9638.0,702.0,0.46094289062500005,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00628000,2025-10-20 16:42:16+00:00,628.0,0.01,0.0,0.01,-0.04,-80.00001,1272.0,1032.0,0.45313046875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00629000,2025-10-20 16:43:31+00:00,629.0,0.01,0.0,0.01,-0.04,-80.00001,519.0,1057.0,0.437505625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00630000,2025-10-20 18:04:47+00:00,630.0,0.01,0.0,0.01,-0.04,-80.00001,13535.0,7027.0,0.42969320312500003,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00631000,2025-10-20 17:00:09+00:00,631.0,0.01,0.0,0.01,-0.04,-80.00001,2075.0,1383.0,0.42188078125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00632000,2025-10-20 17:17:03+00:00,632.0,0.01,0.0,0.01,-0.04,-80.00001,24497.0,897.0,0.414068359375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00633000,2025-10-20 17:44:58+00:00,633.0,0.01,0.0,0.01,-0.049999997,-83.333336,4208.0,1235.0,0.398443515625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00634000,2025-10-20 17:38:00+00:00,634.0,0.01,0.0,0.01,-0.049999997,-83.333336,3292.0,2022.0,0.39063109375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00635000,2025-10-20 17:48:06+00:00,635.0,0.01,0.0,0.01,-0.049999997,-83.333336,1171.0,11552.0,0.38281867187499996,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00636000,2025-10-20 17:48:57+00:00,636.0,0.01,0.0,0.01,-0.060000002,-85.71429,3642.0,2392.0,0.37500625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00637000,2025-10-20 18:04:18+00:00,637.0,0.01,0.0,0.01,-0.060000002,-85.71429,230.0,4806.0,0.35938140625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00638000,2025-10-20 18:11:57+00:00,638.0,0.01,0.01,0.02,-0.07,-87.5,9587.0,1314.0,0.3789124609375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00639000,2025-10-20 18:12:20+00:00,639.0,0.01,0.0,0.01,-0.07,-87.5,4304.0,3225.0,0.3437565625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00640000,2025-10-20 18:11:49+00:00,640.0,0.02,0.01,0.02,-0.06,-75.0,2595.0,11279.0,0.35938140625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00641000,2025-10-20 17:58:00+00:00,641.0,0.02,0.01,0.02,-0.08,-80.00001,3947.0,1362.0,0.34766277343749996,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00642000,2025-10-20 18:07:17+00:00,642.0,0.01,0.01,0.02,-0.1,-90.90909,31157.0,1463.0,0.335944140625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00643000,2025-10-20 18:04:16+00:00,643.0,0.01,0.01,0.02,-0.1,-90.90909,29531.0,2462.0,0.32813171874999997,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00644000,2025-10-20 18:11:01+00:00,644.0,0.01,0.01,0.02,-0.12,-92.30769,2515.0,1589.0,0.31641308593749995,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00645000,2025-10-20 18:11:13+00:00,645.0,0.01,0.01,0.02,-0.13,-92.85714,2805.0,5117.0,0.30664755859375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00646000,2025-10-20 18:08:58+00:00,646.0,0.01,0.01,0.02,-0.14,-93.33333,23470.0,2801.0,0.29688203124999996,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00647000,2025-10-20 18:02:21+00:00,647.0,0.01,0.01,0.02,-0.16,-94.117645,22038.0,10255.0,0.28516339843749994,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00648000,2025-10-20 18:10:44+00:00,648.0,0.01,0.01,0.02,-0.19,-95.0,6780.0,3105.0,0.273444765625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00649000,2025-10-20 18:06:01+00:00,649.0,0.02,0.01,0.02,-0.2,-90.90909,70202.0,1532.0,0.26563234375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00650000,2025-10-20 18:11:22+00:00,650.0,0.02,0.01,0.02,-0.24,-96.0,7936.0,13930.0,0.25391371093750004,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00651000,2025-10-20 18:12:49+00:00,651.0,0.02,0.01,0.02,-0.28,-93.33333,8753.0,3336.0,0.242195078125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00652000,2025-10-20 18:04:56+00:00,652.0,0.02,0.02,0.03,-0.32999998,-94.28571,4862.0,2436.0,0.24414818359375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00653000,2025-10-20 18:11:10+00:00,653.0,0.02,0.02,0.03,-0.38,-95.0,4926.0,2676.0,0.23438265625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00654000,2025-10-20 17:57:23+00:00,654.0,0.02,0.02,0.03,-0.45,-95.74468,22232.0,5355.0,0.22266402343749997,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00655000,2025-10-20 18:05:53+00:00,655.0,0.02,0.02,0.03,-0.54,-96.42858,7586.0,11115.0,0.21094539062499998,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00656000,2025-10-20 18:08:28+00:00,656.0,0.02,0.02,0.03,-0.63,-96.92308,13468.0,3360.0,0.1992267578125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00657000,2025-10-20 18:12:43+00:00,657.0,0.02,0.02,0.03,-0.73,-97.333336,67446.0,4224.0,0.18946123046875002,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00658000,2025-10-20 18:12:20+00:00,658.0,0.03,0.03,0.04,-0.85,-96.59091,10238.0,4751.0,0.18457846679687498,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00659000,2025-10-20 18:12:54+00:00,659.0,0.03,0.03,0.04,-1.0,-97.08738,50348.0,4493.0,0.17285983398437502,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00660000,2025-10-20 18:11:31+00:00,660.0,0.03,0.03,0.04,-1.1700001,-97.5,62744.0,13040.0,0.161141201171875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00661000,2025-10-20 18:12:37+00:00,661.0,0.04,0.03,0.04,-1.37,-97.85715,11789.0,4239.0,0.149422568359375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00662000,2025-10-20 18:11:45+00:00,662.0,0.03,0.03,0.04,-1.62,-98.181816,28225.0,4471.0,0.13672738281250002,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00663000,2025-10-20 18:11:45+00:00,663.0,0.04,0.04,0.05,-1.88,-97.91667,29891.0,4218.0,0.1294032373046875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00664000,2025-10-20 18:12:30+00:00,664.0,0.05,0.04,0.05,-2.2,-98.21429,45272.0,5637.0,0.1167080517578125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00665000,2025-10-20 18:12:51+00:00,665.0,0.05,0.05,0.06,-2.5800002,-98.09887,74604.0,6730.0,0.10743080078125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00666000,2025-10-20 18:12:33+00:00,666.0,0.05,0.05,0.06,-3.0,-98.36066,88458.0,3379.0,0.0937590625,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00667000,2025-10-20 18:12:49+00:00,667.0,0.05,0.05,0.06,-3.54,-98.60725,120202.0,1745.0,0.08008732421875,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00668000,2025-10-20 18:12:37+00:00,668.0,0.07,0.06,0.07,-4.0499997,-98.300964,199937.0,1513.0,0.06836869140625002,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00669000,2025-10-20 18:12:47+00:00,669.0,0.07,0.07,0.08,-4.71,-98.32986,229026.0,2831.0,0.05494109130859375,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00670000,2025-10-20 18:12:50+00:00,670.0,0.1,0.1,0.11,-5.39,-98.17851,307764.0,1830.0,0.0424900439453125,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00671000,2025-10-20 18:12:46+00:00,671.0,0.17,0.17,0.18,-6.19,-97.174255,232150.0,755.0,0.029184512939453126,False,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00672000,2025-10-20 18:12:54+00:00,672.0,0.42,0.41,0.42,-6.96,-94.308945,101209.0,1137.0,0.008310698242187501,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00673000,2025-10-20 18:12:49+00:00,673.0,1.01,1.01,1.02,-7.13,-87.484665,20571.0,882.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00674000,2025-10-20 18:12:31+00:00,674.0,1.96,1.88,1.9,-7.13,-78.43784,8998.0,468.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00675000,2025-10-20 18:12:01+00:00,675.0,2.95,2.93,2.99,-7.08,-70.588234,3242.0,146.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00676000,2025-10-20 18:10:16+00:00,676.0,3.93,3.81,3.87,-7.62,-65.97402,1140.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00677000,2025-10-20 18:03:44+00:00,677.0,4.92,4.91,4.97,-7.5699997,-60.608486,686.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00678000,2025-10-20 18:01:26+00:00,678.0,6.08,5.9,5.95,-10.450001,-63.218395,648.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00679000,2025-10-20 17:46:19+00:00,679.0,7.01,6.81,6.86,-13.959999,-66.57129,946.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00680000,2025-10-20 18:05:21+00:00,680.0,7.89,7.9,7.95,-7.11,-47.4,1768.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00681000,2025-10-20 14:00:09+00:00,681.0,11.95,8.88,8.93,-4.2699995,-26.325521,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00682000,2025-10-20 17:25:21+00:00,682.0,10.24,9.83,10.03,-7.25,-41.45226,47.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00684000,2025-10-20 14:43:16+00:00,684.0,13.45,10.64,13.21,-6.2699995,-31.79513,25.0,13.0,0.32129584960937496,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00685000,2025-10-20 13:42:48+00:00,685.0,15.9,12.07,14.24,3.4799995,28.01932,3.0,0.0,0.3425358715820312,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00686000,2025-10-20 14:41:20+00:00,686.0,15.4,12.55,15.21,-6.09,-28.338762,11.0,11.0,0.3557193334960937,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00687000,2025-10-13 19:43:55+00:00,687.0,23.78,14.07,16.28,0.0,0.0,30.0,0.0,0.3820862573242187,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00688000,2025-10-10 13:50:01+00:00,688.0,15.02,15.07,17.28,0.0,0.0,,0.0,0.39893179199218753,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00690000,2025-10-20 14:27:54+00:00,690.0,19.81,17.07,19.28,-3.4400005,-14.795702,7.0,0.0,0.4318904467773438,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00691000,2025-10-17 19:05:54+00:00,691.0,27.07,18.07,20.28,0.0,0.0,8.0,0.0,0.44824770507812495,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00695000,2025-10-16 19:26:05+00:00,695.0,36.31,22.07,24.19,0.0,0.0,,0.0,0.49707534179687507,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00696000,2025-10-16 19:26:05+00:00,696.0,36.47,23.07,25.28,0.0,0.0,,0.0,0.5271043383789062,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00700000,2025-10-20 14:06:15+00:00,700.0,30.89,27.09,29.29,-8.450001,-21.479412,1.0,0.0,0.5898478515625001,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00705000,2025-10-09 19:14:09+00:00,705.0,34.67,32.07,34.19,0.0,0.0,,0.0,0.6445348046875,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251020P00715000,2025-10-14 18:49:26+00:00,715.0,50.09,42.07,44.19,0.0,0.0,3.0,0.0,0.7832052929687501,True,REGULAR,USD,put,2025-10-20,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00500000,2025-10-17 19:51:14+00:00,500.0,164.67,170.73,172.97,0.0,0.0,4.0,1.0,1.72265763671875,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00540000,2025-10-17 19:39:44+00:00,540.0,125.0,130.81,132.99,0.0,0.0,2.0,2.0,1.3505891845703122,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00550000,2025-10-17 19:59:19+00:00,550.0,114.59,120.75,122.98,0.0,0.0,8.0,1.0,1.2294960400390624,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00585000,2025-10-17 15:57:55+00:00,585.0,77.28,85.73,88.0,0.0,0.0,1.0,1.0,0.8916026464843749,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00600000,2025-10-20 17:53:57+00:00,600.0,71.85,70.84,73.5,6.830002,10.504463,173.0,10.0,0.8491226025390625,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00610000,2025-10-20 14:43:04+00:00,610.0,61.0,60.84,63.51,12.080002,24.693382,373.0,53.0,0.7465845654296875,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00611000,2025-10-17 18:24:15+00:00,611.0,54.02,59.77,62.02,0.0,0.0,3.0,3.0,0.6562534375000001,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00613000,2025-10-17 15:26:22+00:00,613.0,46.82,57.77,60.01,0.0,0.0,3.0,3.0,0.6352575537109376,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00615000,2025-10-20 16:52:37+00:00,615.0,55.88,55.88,58.51,8.34,17.543121,64.0,5.0,0.6987334814453126,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00617000,2025-10-17 15:38:58+00:00,617.0,42.27,53.77,56.01,0.0,0.0,1.0,1.0,0.596683720703125,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00619000,2025-10-17 19:33:50+00:00,619.0,45.95,51.78,54.03,0.0,0.0,1.0,1.0,0.5825237060546875,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00620000,2025-10-20 18:10:37+00:00,620.0,52.22,51.7,53.52,6.8600006,15.123458,302.0,12.0,0.7216824707031251,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00624000,2025-10-20 16:22:24+00:00,624.0,46.59,46.9,49.02,7.2400017,18.398989,6.0,2.0,0.5498091894531252,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00625000,2025-10-20 13:40:36+00:00,625.0,46.32,45.79,48.52,2.2799988,5.177109,2.0,6.0,0.584965087890625,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00628000,2025-10-20 15:23:48+00:00,628.0,42.92,42.92,45.03,9.209999,27.321266,6.0,1.0,0.5136767382812499,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00630000,2025-10-17 13:59:21+00:00,630.0,38.32,40.83,43.53,6.539999,20.578976,2.0,1.0,0.5371140039062501,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00631000,2025-10-17 14:13:19+00:00,631.0,32.16,39.91,42.03,0.0,0.0,1.0,1.0,0.6501499829101562,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00635000,2025-10-20 15:21:30+00:00,635.0,36.28,35.85,38.54,6.369999,21.29722,6.0,34.0,0.6555210229492189,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00636000,2025-10-16 16:25:39+00:00,636.0,28.38,34.84,37.06,0.0,0.0,,2.0,0.5918009570312501,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00637000,2025-10-20 13:30:43+00:00,637.0,31.14,33.82,36.05,7.41,31.226297,1.0,33.0,0.57812921875,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
SPY251021C00638000,2025-10-17 19:42:40+00:00,638.0,27.22,32.82,35.07,0.0,0.0,3.0,4.0,0.5678754150390625,True,REGULAR,USD,call,2025-10-21,671.5900268554688,2025-10-20_14-42-58_ET
